:IngredientName,IngredientType,Unit,Unit,Unit,Unit,Unit,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe,Recipe
"CNTRL ITEM 8",Analog,"GDR_CNTRLItem8\Next","GDR_CNTRLItem8\Config","","GDR_CNTRLItem8\Next","",0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
"CNTRL ITEM 9",Analog,"GDR_CNTRLItem9\Next","GDR_CNTRLItem9\Config","","GDR_CNTRLItem9\Next","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CNTRL ITEM 10",Analog,"GDR_CNTRLItem10\Next","GDR_CNTRLItem10\Config","","GDR_CNTRLItem10\Next","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Calibration Date",Message,"Recipe_Cal_Date","Recipe_Cal_Date","","Recipe_Cal_Date","GDR_NCWC_CALDATE","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012","3/8/2012"
"Target Profile",Message,"gdr_APC_TargetProfile","gdr_APC_TargetProfileConfig","","gdr_APC_TargetProfile","","TEMPLATE","6-Test","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE","TEMPLATE"
"APC_Item1",Analog,"apc_TuningItem1\Next","apc_TuningItem1\Config","","apc_TuningItem1\Next","",1.5,1.5,1.5,15,15,15,15,8,7.5,7,8,15,15,10,15,15,15,13,15,15,10,15,15,5,15,8.5,15,10,16,15,15,13,15,15,15,5,5,15,15,15,8,15,15,8,15,8,15,13,15,13,15,15,13,15,15,15,15,15,15,15,15,15,15,15,8,15,15,15,15,15,8,15,1.5,1.5,15,15,15,15,7.5,15,15,1.5,15,13,1.5,15,15,15,12,15,15,15,12,15,15,8,15,15,15,15,15,13,11,15,8,13,11,13,1.5,15,15,7.5,15,10,15,15,7.5,7.5,15,15,15,13,15,15,15,15,15,15,15,15,9,12,7.5,7.5,15,7.5,15,15,12,7.5,15,9,15,15,15,15,15,8,8,15,15,8,9,15,15,15,10,1.5,15,15,10,15,15,15,7.5,12,15,15,7.5,15,7.5,7.5,8,12,15,15,15,15,15,8,10,10,8.5,15,15,8,9,7.5,15,12,15,15,15,8,15,15,15,12,15,7.5,7.5,7.5,7.5,7.5,7.5,10,15,7,10,10,15,10,7.5,10,13,15,7.5,8,13,13,13,15,8,15,8,12,8,7.5,7.5,7.5,15,15,7.5,7.5,7.5,7.5,7.5,15,12,8,5,10,12,10,8,15,12,12,15,15,1.5,15,12,15,13,15,9,15,15,13,7.5,7.5,15
"APC_Item2",Analog,"apc_TuningItem2\Next","apc_TuningItem2\Config","","apc_TuningItem2\Next","",-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1,-0.1
"APC_Item13",Analog,"apc_TuningItem3\Next","apc_TuningItem3\Config","","apc_TuningItem3\Next","",-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05
"APC_Item14",Analog,"apc_TuningItem4\Next","apc_TuningItem4\Config","","apc_TuningItem4\Next","",35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
"APC_Item15",Analog,"apc_TuningItem5\Next","apc_TuningItem5\Config","","apc_TuningItem5\Next","",20,20,20,20,15,20,20,10,20,20,10,20,20,20,20,20,20,10,20,20,20,20,20,20,20,15,10,20,10,20,20,20,20,20,20,20,5,20,20,20,20,20,20,10,20,15,20,20,20,10,20,10,15,20,20,20,20,20,10,20,20,20,20,20,10,10,20,20,20,20,20,20,15,20,20,20,20,20,20,20,20,10,20,10,20,20,20,20,15,20,20,20,20,20,20,20,20,20,20,20,20,10,20,20,20,20,20,10,20,10,20,20,10,10,20,20,20,20,20,20,20,10,20,20,20,15,20,20,20,20,20,20,20,20,10,20,20,10,20,20,20,10,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,10,20,20,10,20,20,10,20,20,20,20,20,20,20,20,15,20,10,20,20,20,20,20,20,20,10,20,20,20,20,20,10,20,10,20,20,20,10,20,20,20,20,20,20,20,20,10,20,20,20,20,15,20,20,20,20,20,20,20,10,15,15,10,20,20,20,20,10,20,10,20,20,20,20,10,20,20,20,10,10,10,20,10,20,20,20,20,10,10,20,20,10,10,20,20,20,10,20,10,20,20,20,20,20,20,20
"APC_Item16",Analog,"apc_TuningItem6\Next","apc_TuningItem6\Config","","apc_TuningItem6\Next","",4,4,4,5,5,4,10,5,4,4,5,4,2,4,5,4,2,5,2,2,4,2,2,5,2,5,7,2,5,2,4,10,4,4,4,4,4,4,4,4,4,2,4,4,4,10,2,4,2,5,3,10,10,2,4,2,2,2,10,4,4,4,2,2,4,5,2,2,2,2,2,4,10,4,4,4,4,2,2,2,2,4,4,5,4,2,2,2,10,2,2,2,4,4,4,4,4,4,4,4,4,5,2,10,2,10,2,5,2,5,4,4,5,5,2,4,4,4,4,4,2,5,2,2,4,5,2,4,4,4,4,5,2,4,4,10,4,10,4,4,10,10,4,10,2,2,4,4,4,2,4,2,4,4,2,2,10,5,5,2,5,2,4,4,4,10,4,2,4,10,2,2,10,10,10,2,4,4,4,2,4,4,5,4,2,4,4,2,10,10,10,4,4,4,4,4,4,5,2,2,2,2,4,5,2,5,3,4,4,4,4,4,5,4,10,4,5,10,10,5,10,4,4,2,4,4,4,2,4,4,2,4,2,4,4,5,5,10,10,4,5,4,4,4,5,10,10,10,5,5,4,2,10,10,10,5,4,2,2,10,4,2,4
"APC_Item17",Analog,"apc_TuningItem7\Next","apc_TuningItem7\Config","","apc_TuningItem7\Next","",20,20,20,20,10,20,10,10,20,20,10,20,10,20,10,20,10,10,10,10,20,10,10,10,10,10,10,10,10,10,20,15,20,20,20,10,10,20,20,20,20,10,20,10,20,10,10,20,10,10,5,5,15,10,10,10,10,10,20,20,20,20,10,10,10,10,10,10,10,10,5,20,10,20,20,20,20,10,10,10,10,5,10,10,20,10,10,10,15,10,10,20,20,20,20,20,20,20,20,20,20,10,10,10,10,15,10,10,10,10,20,20,10,10,10,20,20,20,20,20,10,10,10,10,20,10,10,20,20,20,10,10,10,20,10,10,10,5,20,20,10,10,20,10,10,10,10,10,20,10,20,10,10,20,10,10,20,10,15,10,10,10,20,10,20,10,20,10,20,10,10,10,10,10,20,10,20,20,20,10,20,20,5,20,10,20,20,10,20,10,20,20,20,20,10,20,20,10,10,10,10,10,20,10,10,10,5,20,10,20,20,20,20,20,10,20,5,10,10,10,15,20,20,20,10,20,10,10,20,20,10,10,10,20,20,10,10,5,10,10,10,20,20,20,10,20,10,10,10,10,20,10,10,20,15,10,10,10,10,15,20,10,20
